,Shape_Leng,GlobalID,Num,STRIN,STRIN_Desc,Legacy_Nam,Section,M_Start,M_End,City_Town,County,S_Lat,S_Long,M_Lat,M_Long,E_Lat,E_Long,Leg_Length,Leg_Height,Haz_Class,Haz_Rating,Side,Type,Comment,InterimNam,milepost,z
3,1.12966824109,{2634DB42-0E76-4E2E-9364-3511A667ED09},9,TBD,N/A,N/A,7,247.971939087,249.109634399,Perinton,Monroe,43.099911,-77.456429,43.08955773,-77.4558886,43.07926028,-77.46089917,1.48863969593,30.5,N/A,N/A,North,Primary,,N_247.97_249.11,249.05877685546875,464.8005789041061
3,1.12966824109,{2634DB42-0E76-4E2E-9364-3511A667ED09},9,TBD,N/A,N/A,7,247.971939087,249.109634399,Perinton,Monroe,43.099911,-77.456429,43.08955773,-77.4558886,43.07926028,-77.46089917,1.48863969593,30.5,N/A,N/A,North,Primary,,N_247.97_249.11,249.05967712402344,464.84164924876774
3,1.12966824109,{2634DB42-0E76-4E2E-9364-3511A667ED09},9,TBD,N/A,N/A,7,247.971939087,249.109634399,Perinton,Monroe,43.099911,-77.456429,43.08955773,-77.4558886,43.07926028,-77.46089917,1.48863969593,30.5,N/A,N/A,North,Primary,,N_247.97_249.11,249.0611114501953,464.90232449170776
3,1.12966824109,{2634DB42-0E76-4E2E-9364-3511A667ED09},9,TBD,N/A,N/A,7,247.971939087,249.109634399,Perinton,Monroe,43.099911,-77.456429,43.08955773,-77.4558886,43.07926028,-77.46089917,1.48863969593,30.5,N/A,N/A,North,Primary,,N_247.97_249.11,249.07510375976562,464.9920878366308
3,1.12966824109,{2634DB42-0E76-4E2E-9364-3511A667ED09},9,TBD,N/A,N/A,7,247.971939087,249.109634399,Perinton,Monroe,43.099911,-77.456429,43.08955773,-77.4558886,43.07926028,-77.46089917,1.48863969593,30.5,N/A,N/A,North,Primary,,N_247.97_249.11,249.08151245117188,464.91980319523924
3,1.12966824109,{2634DB42-0E76-4E2E-9364-3511A667ED09},9,TBD,N/A,N/A,7,247.971939087,249.109634399,Perinton,Monroe,43.099911,-77.456429,43.08955773,-77.4558886,43.07926028,-77.46089917,1.48863969593,30.5,N/A,N/A,North,Primary,,N_247.97_249.11,249.10000610351562,463.97176972580723
3,1.12966824109,{2634DB42-0E76-4E2E-9364-3511A667ED09},9,TBD,N/A,N/A,7,247.971939087,249.109634399,Perinton,Monroe,43.099911,-77.456429,43.08955773,-77.4558886,43.07926028,-77.46089917,1.48863969593,30.5,N/A,N/A,North,Primary,,N_247.97_249.11,249.10072326660156,463.92511899190026
3,1.12966824109,{2634DB42-0E76-4E2E-9364-3511A667ED09},9,TBD,N/A,N/A,7,247.971939087,249.109634399,Perinton,Monroe,43.099911,-77.456429,43.08955773,-77.4558886,43.07926028,-77.46089917,1.48863969593,30.5,N/A,N/A,North,Primary,,N_247.97_249.11,249.10963439941406,463.62757000863576
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.15335083007812,463.4810884548538
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.15673828125,463.4354048815394
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.17442321777344,464.19003163663217
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.17906188964844,464.29222910051385
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.1999969482422,464.33406820354503
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.22708129882812,464.064497478644
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.24853515625,463.8987623570215
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.25733947753906,463.98287093789816
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.3000030517578,463.6155393230176
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.3170166015625,463.43243798382684
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.34274291992188,463.6225764448709
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.36050415039062,464.06676908725296
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.38363647460938,463.97662993413337
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.39999389648438,463.8659070413201
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.41200256347656,463.87875133239027
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.45884704589844,464.4565981936107
4,0.306987991589,{205079D4-8C5C-4ED1-9151-F2887A674EC5},11,TBD,N/A,N/A,7,249.15335083,249.460281372,Perinton,Monroe,43.07869375,-77.46128352,43.0767362,-77.4627187,43.0748025,-77.464216,0.306987991476,22.0,N/A,N/A,North,Primary,,N_249.15_249.46,249.4602813720703,464.4971786897329
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.29486083984375,464.00641847473827
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.3000030517578,464.1438894043902
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.3207550048828,464.25044375846676
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.35723876953125,464.0716798875112
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.36134338378906,463.9472014588613
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.3773956298828,463.98168385798215
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.3896484375,463.7497703141691
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.3939666748047,463.6597925066566
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.39405822753906,463.6573874355884
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.39437866210938,463.65846751742043
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.39999389648438,463.5174340090748
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.404296875,463.4395594677978
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.40841674804688,463.4496517109962
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.43231201171875,463.44120317748514
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.45469665527344,463.4849396090038
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.45660400390625,463.5442631790005
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.45936584472656,463.6748412894243
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.46409606933594,463.8063480576515
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.48245239257812,463.64120986905067
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.5,464.05956113673614
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.50917053222656,464.0123386041931
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.51681518554688,464.0438388179397
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.51800537109375,463.99642404449196
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.54525756835938,464.5222437343473
5,0.235139611051,{51DF21EB-0128-4633-8AC4-7C70780F7CB7},13,TBD,N/A,N/A,7,250.29486084,250.545806885,Perinton,Monroe,43.06440407,-77.47233628,43.06345012,-77.4742482,43.06304475,-77.47647088,0.235139610964,46.7,N/A,N/A,North,Primary,,N_250.29_250.55,250.54580688476562,464.5473645358027
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.62489318847656,463.4214346752103
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.63046264648438,463.43750381527445
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.65098571777344,463.05776387373976
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.66726684570312,463.52723778894625
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.679931640625,463.69511488249896
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.69476318359375,463.90077743596134
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.6999969482422,463.8771042909267
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.7134246826172,463.7039257339141
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.7302703857422,463.48917828749063
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.75912475585938,463.82519846863397
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.76890563964844,464.06341561237207
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.79002380371094,464.0930145543646
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.79087829589844,464.0742847361815
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.8000030517578,463.77575762334993
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.81463623046875,463.7269764473245
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.84803771972656,463.8000069368469
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.85546875,463.88555759969614
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.86822509765625,463.93178369726604
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.8810577392578,464.0896484041006
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.89622497558594,464.30848030741487
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.89999389648438,464.23776552054574
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.90386962890625,464.210980372244
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.91673278808594,464.20371627547365
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.9250946044922,464.2913679507392
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.93519592285156,464.1804574215012
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.94874572753906,463.9921136445261
6,0.321245690947,{033CD5BD-19A7-4445-B802-32912D341D30},16,TBD,N/A,N/A,7,250.624893188,250.955093384,Perinton,Monroe,43.06287203,-77.47791022,43.06294149,-77.48089856,43.06382787,-77.48384816,0.315914633494,42.4,N/A,N/A,North,Primary,,N_250.62_250.96,250.95509338378906,463.56460317964536
7,0.557343923694,{77EDBAFB-CD24-48D6-A6B9-A7ACE1B2A136},17,TBD,N/A,N/A,7,250.961837769,251.516204834,Perinton,Monroe,43.06398088,-77.48411922,43.06680076,-77.48796477,43.0701698,-77.4903841,0.543946598389,67.17,N/A,N/A,North,Primary,,N_250.96_251.52,250.9618377685547,462.47808610576004
7,0.557343923694,{77EDBAFB-CD24-48D6-A6B9-A7ACE1B2A136},17,TBD,N/A,N/A,7,250.961837769,251.516204834,Perinton,Monroe,43.06398088,-77.48411922,43.06680076,-77.48796477,43.0701698,-77.4903841,0.543946598389,67.17,N/A,N/A,North,Primary,,N_250.96_251.52,250.96946716308594,464.09332664643233
7,0.557343923694,{77EDBAFB-CD24-48D6-A6B9-A7ACE1B2A136},17,TBD,N/A,N/A,7,250.961837769,251.516204834,Perinton,Monroe,43.06398088,-77.48411922,43.06680076,-77.48796477,43.0701698,-77.4903841,0.543946598389,67.17,N/A,N/A,North,Primary,,N_250.96_251.52,250.97621154785156,464.1454633600649
7,0.557343923694,{77EDBAFB-CD24-48D6-A6B9-A7ACE1B2A136},17,TBD,N/A,N/A,7,250.961837769,251.516204834,Perinton,Monroe,43.06398088,-77.48411922,43.06680076,-77.48796477,43.0701698,-77.4903841,0.543946598389,67.17,N/A,N/A,North,Primary,,N_250.96_251.52,250.98355102539062,464.2702249293405
7,0.557343923694,{77EDBAFB-CD24-48D6-A6B9-A7ACE1B2A136},17,TBD,N/A,N/A,7,250.961837769,251.516204834,Perinton,Monroe,43.06398088,-77.48411922,43.06680076,-77.48796477,43.0701698,-77.4903841,0.543946598389,67.17,N/A,N/A,North,Primary,,N_250.96_251.52,250.99533081054688,464.43814349947354
7,0.557343923694,{77EDBAFB-CD24-48D6-A6B9-A7ACE1B2A136},17,TBD,N/A,N/A,7,250.961837769,251.516204834,Perinton,Monroe,43.06398088,-77.48411922,43.06680076,-77.48796477,43.0701698,-77.4903841,0.543946598389,67.17,N/A,N/A,North,Primary,,N_250.96_251.52,251.0102996826172,464.2213377339565
